,metric_name,lambda,is_adversarial,metric_distance,l2_distance,benign_index,file_name
713,L2,0.001,False,0.16211220622062683,0.16211220622062683,1,L2_lambda0.001_ben_dist0.16211220622062683_d20.16211220622062683_1
714,L2,0.001,False,0.1623789668083191,0.1623789668083191,9,L2_lambda0.001_ben_dist0.1623789668083191_d20.1623789668083191_9
715,L2,0.001,False,0.16291485726833344,0.16291485726833344,19,L2_lambda0.001_ben_dist0.16291485726833344_d20.16291485726833344_19
716,L2,0.001,False,0.16375960409641266,0.16375960409641266,4,L2_lambda0.001_ben_dist0.16375960409641266_d20.16375960409641266_4
717,L2,0.001,False,0.16401170194149017,0.16401170194149017,7,L2_lambda0.001_ben_dist0.16401170194149017_d20.16401170194149017_7
718,L2,0.001,False,0.16424942016601562,0.16424942016601562,8,L2_lambda0.001_ben_dist0.16424942016601562_d20.16424942016601562_8
719,L2,0.001,False,0.1694003790616989,0.1694003790616989,12,L2_lambda0.001_ben_dist0.1694003790616989_d20.1694003790616989_12
720,L2,0.01,False,0.15684989094734192,0.15684989094734192,5,L2_lambda0.01_ben_dist0.15684989094734192_d20.15684989094734192_5
721,L2,0.01,False,0.15709395706653595,0.15709395706653595,12,L2_lambda0.01_ben_dist0.15709395706653595_d20.15709395706653595_12
722,L2,0.01,False,0.15780356526374817,0.15780356526374817,17,L2_lambda0.01_ben_dist0.15780356526374817_d20.15780356526374817_17
723,L2,0.01,False,0.1578540951013565,0.1578540951013565,18,L2_lambda0.01_ben_dist0.1578540951013565_d20.1578540951013565_18
724,L2,0.01,False,0.15823015570640564,0.15823015570640564,19,L2_lambda0.01_ben_dist0.15823015570640564_d20.15823015570640564_19
725,L2,0.01,False,0.1595083475112915,0.1595083475112915,1,L2_lambda0.01_ben_dist0.1595083475112915_d20.1595083475112915_1
726,L2,0.01,False,0.1595890074968338,0.1595890074968338,2,L2_lambda0.01_ben_dist0.1595890074968338_d20.1595890074968338_2
727,L2,0.01,False,0.16085268557071686,0.16085268557071686,11,L2_lambda0.01_ben_dist0.16085268557071686_d20.16085268557071686_11
728,L2,0.01,False,0.16096171736717224,0.16096171736717224,10,L2_lambda0.01_ben_dist0.16096171736717224_d20.16096171736717224_10
729,L2,0.01,False,0.16138038039207458,0.16138038039207458,15,L2_lambda0.01_ben_dist0.16138038039207458_d20.16138038039207458_15
730,L2,0.01,False,0.1616378128528595,0.1616378128528595,9,L2_lambda0.01_ben_dist0.1616378128528595_d20.1616378128528595_9
731,L2,0.01,False,0.16193190217018127,0.16193190217018127,6,L2_lambda0.01_ben_dist0.16193190217018127_d20.16193190217018127_6
732,L2,0.01,False,0.16211694478988647,0.16211694478988647,16,L2_lambda0.01_ben_dist0.16211694478988647_d20.16211694478988647_16
733,L2,0.01,False,0.16224737465381622,0.16224737465381622,7,L2_lambda0.01_ben_dist0.16224737465381622_d20.16224737465381622_7
734,L2,0.01,False,0.16323740780353546,0.16323740780353546,14,L2_lambda0.01_ben_dist0.16323740780353546_d20.16323740780353546_14
735,L2,0.01,False,0.16403591632843018,0.16403591632843018,3,L2_lambda0.01_ben_dist0.16403591632843018_d20.16403591632843018_3
736,L2,0.01,False,0.16426679491996765,0.16426679491996765,4,L2_lambda0.01_ben_dist0.16426679491996765_d20.16426679491996765_4
737,L2,0.01,False,0.16427366435527802,0.16427366435527802,20,L2_lambda0.01_ben_dist0.16427366435527802_d20.16427366435527802_20
738,L2,0.01,False,0.164572075009346,0.164572075009346,13,L2_lambda0.01_ben_dist0.164572075009346_d20.164572075009346_13
739,L2,0.01,False,0.16692300140857697,0.16692300140857697,8,L2_lambda0.01_ben_dist0.16692300140857697_d20.16692300140857697_8
740,L2,0.1,False,0.15617237985134125,0.15617237985134125,18,L2_lambda0.1_ben_dist0.15617237985134125_d20.15617237985134125_18
741,L2,0.1,False,0.15657202899456024,0.15657202899456024,1,L2_lambda0.1_ben_dist0.15657202899456024_d20.15657202899456024_1
742,L2,0.1,False,0.15807215869426727,0.15807215869426727,8,L2_lambda0.1_ben_dist0.15807215869426727_d20.15807215869426727_8
743,L2,0.1,False,0.1586858630180359,0.1586858630180359,16,L2_lambda0.1_ben_dist0.1586858630180359_d20.1586858630180359_16
744,L2,0.1,False,0.1597221940755844,0.1597221940755844,9,L2_lambda0.1_ben_dist0.1597221940755844_d20.1597221940755844_9
